name,matchday,date,home_team,away_team,result,played_position,goals,assists,own_goals,yellow,yellow_x2,red,sub_on,sub_off,minutes,competition
Cesar Azpilicueta,4,2021-09-11,Chelsea  (4.),Aston Villa  (11.),3:0,RB,0,1,0,0,0,0,64,0,26,EPL
Cesar Azpilicueta,5,2021-09-19,Spurs  (7.),Chelsea  (2.),0:3,RM,0,0,0,0,0,0,0,0,90,EPL
Cesar Azpilicueta,6,2021-09-25,Chelsea  (1.),Man City  (5.),0:1,CB,0,0,0,0,0,0,0,0,90,EPL
Cesar Azpilicueta,7,2021-10-02,Chelsea  (3.),Southampton  (16.),3:1,RM,0,1,0,0,0,0,0,0,90,EPL
Cesar Azpilicueta,8,2021-10-16,Brentford  (7.),Chelsea  (1.),0:1,RM,0,0,0,0,0,0,0,89,89,EPL
Cesar Azpilicueta,Group B,2021-09-02,Sweden  (14.),Spain  (9.),2:1,RB,0,0,0,0,0,0,0,0,90,WCQ
Cesar Azpilicueta,Group B,2021-09-05,Spain,Georgia,4:0,RB,0,0,0,0,0,0,0,0,90,WCQ
Cesar Azpilicueta,Group B,2021-09-08,Kosovo,Spain,0:2,RB,0,0,0,0,0,0,58,0,32,WCQ
Cesar Azpilicueta,Semi-Finals,2021-10-06,Italy,Spain,1:2,RB,0,0,0,1,0,0,0,0,90,NATIONS LEAGUE FINAL
Cesar Azpilicueta,Final,2021-10-10,Spain,France,1:2,RB,0,0,0,0,0,0,0,0,90,NATIONS LEAGUE FINAL
Cesar Azpilicueta,Third Round,2021-01-10,Chelsea,Morecambe FC,4:0,RB,0,1,0,0,0,0,0,0,90,FA CUP
Cesar Azpilicueta,Quarter-Finals,2021-03-21,Chelsea,Sheff Utd,2:0,CB,0,0,0,0,0,0,63,0,27,FA CUP
Cesar Azpilicueta,Semi-Finals,2021-04-17,Chelsea,Man City,1:0,CB,0,0,0,1,0,0,0,0,90,FA CUP
Cesar Azpilicueta,Final,2021-05-15,Chelsea,Leicester,0:1,RM,0,0,0,0,0,0,0,76,76,FA CUP
Cesar Azpilicueta,Final,2021-08-11,Chelsea,Villarreal,7:6  on pens,RB,0,0,0,0,0,0,82,0,38,UEFA SUPER CUP
Mason Mount,Group D,2021-06-13,England,Croatia,1:0,AM,0,0,0,0,0,0,0,0,90,EURO 2020
Mason Mount,Group D,2021-06-18,England,Scotland,0:0,AM,0,0,0,0,0,0,0,0,90,EURO 2020
Mason Mount,Quarter-Finals,2021-07-03,Ukraine,England,0:4,AM,0,1,0,0,0,0,0,0,90,EURO 2020
Mason Mount,Semi-Finals,2021-07-07,England,Denmark,2:1  AET,AM,0,0,0,0,0,0,0,95,95,EURO 2020
Mason Mount,Final,2021-07-11,Italy,England,4:3  on pens,AM,0,0,0,0,0,0,0,99,99,EURO 2020
Mason Mount,last 16 1st leg,2021-02-23,Atlético Madrid,Chelsea,0:1,AM,0,0,0,1,0,0,0,74,74,UEFA CHAMPIONS LEAGUE
Mason Mount,Quarter-Finals 1st leg,2021-04-07,FC Porto,Chelsea,0:2,AM,1,0,0,0,0,0,0,80,80,UEFA CHAMPIONS LEAGUE
Mason Mount,Quarter-Finals 2nd leg,2021-04-13,Chelsea,FC Porto,0:1,AM,0,0,0,0,0,0,0,86,86,UEFA CHAMPIONS LEAGUE
Mason Mount,Semi-Finals 1st Leg,2021-04-27,Real Madrid,Chelsea,1:1,AM,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Mason Mount,Semi-Finals 2nd Leg,2021-05-05,Chelsea,Real Madrid,2:0,AM,1,0,0,1,0,0,0,89,89,UEFA CHAMPIONS LEAGUE
Mason Mount,Final,2021-05-29,Man City,Chelsea,0:1,AM,0,1,0,0,0,0,0,80,80,UEFA CHAMPIONS LEAGUE
Mason Mount,Group H,2021-09-14,Chelsea,Zenit S-Pb,1:0,AM,0,0,0,0,0,0,0,90,90,UEFA CHAMPIONS LEAGUE
Mason Mount,Group H,2021-10-20,Chelsea,Malmö FF,4:0,AM,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Mason Mount,17,2021-01-03,Chelsea  (8.),Man City  (3.),1:3,CM,0,0,0,0,0,0,0,0,90,EPL
Mason Mount,19,2021-01-16,Fulham  (18.),Chelsea  (10.),0:1,CM,1,0,0,0,0,0,0,0,90,EPL
Mason Mount,18,2021-01-19,Leicester  (4.),Chelsea  (9.),2:0,CM,0,0,0,0,0,0,0,0,90,EPL
Mason Mount,20,2021-01-27,Chelsea  (9.),Wolves  (14.),0:0,AM,0,0,0,0,0,0,82,0,8,EPL
Mason Mount,21,2021-01-31,Chelsea  (9.),Burnley  (14.),2:0,AM,0,0,0,0,0,0,0,80,80,EPL
Mason Mount,22,2021-02-04,Spurs  (5.),Chelsea  (8.),0:1,AM,0,0,0,0,0,0,0,0,90,EPL
Mason Mount,23,2021-02-07,Sheff Utd  (20.),Chelsea  (8.),1:2,AM,1,0,0,0,0,0,0,0,90,EPL
Mason Mount,24,2021-02-15,Chelsea  (6.),Newcastle  (16.),2:0,AM,0,0,0,0,0,0,0,70,70,EPL
Mason Mount,25,2021-02-20,Southampton  (13.),Chelsea  (4.),1:1,AM,1,0,0,0,0,0,0,0,90,EPL
Mason Mount,26,2021-02-28,Chelsea  (5.),Man Utd  (2.),0:0,AM,0,0,0,0,0,0,0,0,90,EPL
Mason Mount,29,2021-03-04,Liverpool  (6.),Chelsea  (4.),0:1,AM,1,0,0,0,0,0,0,81,81,EPL
Mason Mount,27,2021-03-08,Chelsea  (5.),Everton  (6.),2:0,AM,0,0,0,0,0,0,66,0,24,EPL
Mason Mount,28,2021-03-13,Leeds  (11.),Chelsea  (5.),0:0,LM,0,0,0,0,0,0,0,79,79,EPL
Mason Mount,30,2021-04-03,Chelsea  (4.),West Brom  (19.),2:5,AM,1,0,0,0,0,0,46,0,45,EPL
Mason Mount,31,2021-04-10,Crystal Palace  (12.),Chelsea  (5.),1:4,AM,0,1,0,0,0,0,0,0,90,EPL
Mason Mount,32,2021-04-20,Chelsea  (5.),Brighton  (15.),0:0,CM,0,0,0,0,0,0,0,0,90,EPL
Mason Mount,33,2021-04-24,West Ham  (5.),Chelsea  (4.),0:1,AM,0,0,0,0,0,0,0,0,90,EPL
Mason Mount,34,2021-05-01,Chelsea  (4.),Fulham  (18.),2:0,CM,0,1,0,0,0,0,0,76,76,EPL
Mason Mount,36,2021-05-12,Chelsea  (3.),Arsenal  (9.),0:1,AM,0,0,0,0,0,0,0,0,90,EPL
Mason Mount,37,2021-05-18,Chelsea  (4.),Leicester  (3.),2:1,AM,0,0,0,0,0,0,0,0,90,EPL
Mason Mount,38,2021-05-23,Aston Villa  (11.),Chelsea  (3.),2:1,AM,0,0,0,0,0,0,0,0,90,EPL
Mason Mount,1,2021-08-14,Chelsea  (2.),Crystal Palace  (18.),3:0,AM,0,0,0,0,0,0,0,0,90,EPL
Mason Mount,2,2021-08-22,Arsenal  (17.),Chelsea  (2.),0:2,AM,0,1,0,0,0,0,0,82,82,EPL
Mason Mount,3,2021-08-28,Liverpool  (3.),Chelsea  (2.),1:1,AM,0,0,0,0,0,0,0,0,90,EPL
Mason Mount,5,2021-09-19,Spurs  (7.),Chelsea  (2.),0:3,AM,0,0,0,0,0,0,0,46,45,EPL
Mason Mount,7,2021-10-02,Chelsea  (3.),Southampton  (16.),3:1,CM,0,0,0,0,0,0,65,0,25,EPL
Mason Mount,8,2021-10-16,Brentford  (7.),Chelsea  (1.),0:1,AM,0,0,0,0,0,0,65,0,25,EPL
Mason Mount,9,2021-10-23,Chelsea  (1.),Norwich  (20.),7:0,AM,3,1,0,0,0,0,0,0,90,EPL
Mason Mount,11,2021-11-06,Chelsea  (1.),Burnley  (18.),1:1,,0,0,0,0,0,0,85,0,5,EPL
Mason Mount,group I,2021-03-25,England  (1.),San Marino  (55.),5:0,CM,0,1,0,0,0,0,0,46,45,WCQ
Mason Mount,group I,2021-03-28,Albania  (16.),England  (1.),0:2,AM,1,0,0,0,0,0,0,0,90,WCQ
Mason Mount,group I,2021-03-31,England  (2.),Poland  (12.),2:1,AM,0,0,0,0,0,0,0,0,90,WCQ
Mason Mount,group I,2021-09-02,Hungary  (6.),England  (2.),0:4,AM,0,1,0,0,0,0,0,84,84,WCQ
Mason Mount,group I,2021-09-05,England,Andorra,4:0,CM,0,1,0,0,0,0,62,0,28,WCQ
Mason Mount,group I,2021-09-08,Poland,England,1:1,AM,0,0,0,0,0,0,0,0,90,WCQ
Mason Mount,group I,2021-10-09,Andorra,England,0:5,CM,0,0,0,0,0,0,73,0,17,WCQ
Mason Mount,group I,2021-10-12,England,Hungary,1:1,CM,0,0,0,0,0,0,0,0,90,WCQ
Mason Mount,Third Round,2021-01-10,Chelsea,Morecambe FC,4:0,CM,1,0,0,0,0,0,0,74,74,FA CUP
Mason Mount,Fourth Round,2021-01-24,Chelsea,Luton,3:1,CM,0,0,0,0,0,0,0,84,84,FA CUP
Mason Mount,Quarter-Finals,2021-03-21,Chelsea,Sheff Utd,2:0,AM,0,0,0,0,0,0,0,0,90,FA CUP
Mason Mount,Semi-Finals,2021-04-17,Chelsea,Man City,1:0,AM,0,0,0,0,0,0,0,70,70,FA CUP
Mason Mount,Final,2021-05-15,Chelsea,Leicester,0:1,AM,0,0,0,0,0,0,0,0,90,FA CUP
Mason Mount,Third Round,2021-09-22,Chelsea,Aston Villa,5:4  on pens,CM,0,0,0,0,0,0,46,0,45,EFL
Mason Mount,Fourth Round,2021-10-26,Chelsea,Southampton,5:4  on pens,AM,0,0,0,0,0,0,67,0,23,EFL
Mason Mount,Final,2021-08-11,Chelsea,Villarreal,7:6  on pens,AM,0,0,0,0,0,0,65,0,55,UEFA SUPER CUP
Kevin De Bruyne,Group B,2021-06-17,Denmark,Belgium,1:2,AM,1,1,0,0,0,0,46,0,45,EURO 2020
Kevin De Bruyne,Group B,2021-06-21,Finland,Belgium,0:2,CM,0,1,0,0,0,0,0,90,90,EURO 2020
Kevin De Bruyne,Round of 16,2021-06-27,Belgium,Portugal,1:0,AM,0,0,0,0,0,0,0,48,48,EURO 2020
Kevin De Bruyne,Quarter-Finals,2021-07-02,Belgium,Italy,1:2,AM,0,0,0,0,0,0,0,0,90,EURO 2020
Kevin De Bruyne,last 16 2nd leg,2021-03-16,Man City,Bor. M'gladbach,2:0,CF,1,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Kevin De Bruyne,Quarter-Finals 1st leg,2021-04-06,Man City,Bor. Dortmund,2:1,CM,1,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Kevin De Bruyne,Quarter-Finals 2nd leg,2021-04-14,Bor. Dortmund,Man City,1:2,CF,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Kevin De Bruyne,Semi-Finals 1st Leg,2021-04-28,Paris SG,Man City,1:2,CF,1,0,0,1,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Kevin De Bruyne,Semi-Finals 2nd Leg,2021-05-04,Man City,Paris SG,2:0,CF,0,0,0,1,0,0,0,82,82,UEFA CHAMPIONS LEAGUE
Kevin De Bruyne,Final,2021-05-29,Man City,Chelsea,0:1,CF,0,0,0,0,0,0,0,60,60,UEFA CHAMPIONS LEAGUE
Kevin De Bruyne,Group A,2021-09-15,Man City,RB Leipzig,6:3,CM,0,0,0,0,0,0,0,71,71,UEFA CHAMPIONS LEAGUE
Kevin De Bruyne,Group A,2021-09-28,Paris SG,Man City,2:0,CM,0,0,0,1,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Kevin De Bruyne,Group A,2021-10-19,Club Brugge,Man City,1:5,CM,0,1,0,0,0,0,0,65,65,UEFA CHAMPIONS LEAGUE
Kevin De Bruyne,Group A,2021-11-03,Man City,Club Brugge,4:1,AM,0,0,0,0,0,0,75,0,15,UEFA CHAMPIONS LEAGUE
Kevin De Bruyne,17,2021-01-03,Chelsea  (8.),Man City  (3.),1:3,AM,1,1,0,0,0,0,0,86,86,EPL
Kevin De Bruyne,18,2021-01-13,Man City  (2.),Brighton  (17.),1:0,CF,0,1,0,0,0,0,0,0,90,EPL
Kevin De Bruyne,19,2021-01-17,Man City  (2.),Crystal Palace  (13.),4:0,AM,0,1,0,0,0,0,0,71,71,EPL
Kevin De Bruyne,1,2021-01-20,Man City  (4.),Aston Villa  (16.),2:0,CM,0,0,0,0,0,0,0,59,59,EPL
Kevin De Bruyne,16,2021-02-17,Everton  (4.),Man City  (3.),1:3,CF,0,0,0,0,0,0,80,0,10,EPL
Kevin De Bruyne,25,2021-02-21,Arsenal  (11.),Man City  (1.),0:1,CF,0,0,0,0,0,0,0,63,63,EPL
Kevin De Bruyne,26,2021-02-27,Man City  (1.),West Ham  (4.),2:1,AM,0,1,0,0,0,0,0,0,90,EPL
Kevin De Bruyne,29,2021-03-02,Man City  (1.),Wolves  (13.),4:1,CM,0,0,0,0,0,0,0,0,90,EPL
Kevin De Bruyne,27,2021-03-07,Man City  (1.),Man Utd  (2.),0:2,AM,0,0,0,0,0,0,0,0,90,EPL
Kevin De Bruyne,33,2021-03-10,Man City  (1.),Southampton  (13.),5:2,CF,2,0,0,0,0,0,0,72,72,EPL
Kevin De Bruyne,30,2021-04-03,Leicester  (3.),Man City  (1.),0:2,AM,0,0,0,0,0,0,0,88,88,EPL
Kevin De Bruyne,38,2021-05-23,Man City  (1.),Everton  (8.),5:0,CM,1,1,0,0,0,0,0,0,90,EPL
Kevin De Bruyne,1,2021-08-15,Spurs  (10.),Man City  (13.),1:0,AM,0,0,0,0,0,0,79,0,11,EPL
Kevin De Bruyne,5,2021-09-18,Man City  (5.),Southampton  (14.),0:0,CM,0,0,0,0,0,0,65,0,25,EPL
Kevin De Bruyne,6,2021-09-25,Chelsea  (1.),Man City  (5.),0:1,AM,0,0,0,0,0,0,0,81,81,EPL
Kevin De Bruyne,7,2021-10-03,Liverpool  (1.),Man City  (2.),2:2,CM,1,0,0,0,0,0,0,0,90,EPL
Kevin De Bruyne,8,2021-10-16,Man City  (3.),Burnley  (18.),2:0,AM,1,0,0,0,0,0,0,84,84,EPL
Kevin De Bruyne,9,2021-10-23,Brighton  (4.),Man City  (3.),1:4,LW,0,0,0,0,0,0,77,0,13,EPL
Kevin De Bruyne,10,2021-10-30,Man City  (3.),Crystal Palace  (15.),0:2,CM,0,0,0,0,0,0,0,59,59,EPL
Kevin De Bruyne,11,2021-11-06,Man Utd  (5.),Man City  (3.),0:2,CF,0,0,0,0,0,0,0,0,90,EPL
Kevin De Bruyne,Group E,2021-03-24,Belgium  (6.),Wales  (49.),3:1,AM,1,0,0,0,0,0,0,0,90,WCQ
Kevin De Bruyne,Group E,2021-03-27,Czechia  (2.),Belgium  (6.),1:1,AM,0,1,0,0,0,0,0,0,90,WCQ
Kevin De Bruyne,Semi-Finals,2021-10-07,Belgium,France,2:3,RW,0,2,0,0,0,0,0,0,90,NATIONS LEAGUE FINAL
Kevin De Bruyne,Third Place Play-Off,2021-10-10,Italy,Belgium,2:1,AM,0,1,0,0,0,0,59,0,31,NATIONS LEAGUE FINAL
Kevin De Bruyne,Third Round,2021-01-10,Man City,Birmingham,3:0,AM,0,1,0,0,0,0,0,46,45,FA CUP
Kevin De Bruyne,Quarter-Finals,2021-03-20,Everton,Man City,0:2,,1,0,0,0,0,0,80,0,10,FA CUP
Kevin De Bruyne,Semi-Finals,2021-04-17,Chelsea,Man City,1:0,AM,0,0,0,0,0,0,0,48,48,FA CUP
Kevin De Bruyne,Semi-Finals,2021-01-06,Man Utd,Man City,0:2,CM,0,0,0,0,0,0,0,0,90,EFL
Kevin De Bruyne,Final,2021-04-25,Man City,Spurs,1:0,AM,0,1,0,0,0,0,0,87,87,EFL
Kevin De Bruyne,Third Round,2021-09-21,Man City,Wycombe,6:1,AM,1,0,0,0,0,0,0,0,90,EFL
Kevin De Bruyne,Fourth Round,2021-10-27,West Ham,Man City,5:3  on pens,CF,0,0,0,0,0,0,0,83,83,EFL
Ruben Dias,Group F,2021-06-15,Hungary,Portugal,0:3,CB,0,0,0,1,0,0,0,0,90,EURO 2020
Ruben Dias,Group F,2021-06-19,Portugal,Germany,2:4,CB,0,0,1,0,0,0,0,0,90,EURO 2020
Ruben Dias,Group F,2021-06-23,Portugal,France,2:2,CB,0,0,0,0,0,0,0,0,90,EURO 2020
Ruben Dias,Round of 16,2021-06-27,Belgium,Portugal,1:0,CB,0,0,0,0,0,0,0,0,90,EURO 2020
Ruben Dias,last 16 1st leg,2021-02-24,Bor. M'gladbach,Man City,0:2,CB,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Ruben Dias,last 16 2nd leg,2021-03-16,Man City,Bor. M'gladbach,2:0,CB,0,0,0,0,0,0,0,70,70,UEFA CHAMPIONS LEAGUE
Ruben Dias,Quarter-Finals 1st leg,2021-04-06,Man City,Bor. Dortmund,2:1,CB,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Ruben Dias,Quarter-Finals 2nd leg,2021-04-14,Bor. Dortmund,Man City,1:2,CB,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Ruben Dias,Semi-Finals 1st Leg,2021-04-28,Paris SG,Man City,1:2,CB,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Ruben Dias,Semi-Finals 2nd Leg,2021-05-04,Man City,Paris SG,2:0,CB,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Ruben Dias,Final,2021-05-29,Man City,Chelsea,0:1,CB,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Ruben Dias,Group A,2021-09-15,Man City,RB Leipzig,6:3,CB,0,1,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Ruben Dias,Group A,2021-09-28,Paris SG,Man City,2:0,CB,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Ruben Dias,Group A,2021-10-19,Club Brugge,Man City,1:5,CB,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Ruben Dias,17,2021-01-03,Chelsea  (8.),Man City  (3.),1:3,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,18,2021-01-13,Man City  (2.),Brighton  (17.),1:0,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,19,2021-01-17,Man City  (2.),Crystal Palace  (13.),4:0,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,1,2021-01-20,Man City  (4.),Aston Villa  (16.),2:0,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,20,2021-01-26,West Brom  (19.),Man City  (1.),0:5,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,21,2021-01-30,Man City  (1.),Sheff Utd  (20.),1:0,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,22,2021-02-03,Burnley  (15.),Man City  (1.),0:2,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,23,2021-02-07,Liverpool  (4.),Man City  (1.),1:4,CB,0,0,0,1,0,0,0,0,90,EPL
Ruben Dias,16,2021-02-17,Everton  (4.),Man City  (3.),1:3,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,25,2021-02-21,Arsenal  (11.),Man City  (1.),0:1,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,26,2021-02-27,Man City  (1.),West Ham  (4.),2:1,CB,1,0,0,0,0,0,0,0,90,EPL
Ruben Dias,29,2021-03-02,Man City  (1.),Wolves  (13.),4:1,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,27,2021-03-07,Man City  (1.),Man Utd  (2.),0:2,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,33,2021-03-10,Man City  (1.),Southampton  (13.),5:2,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,28,2021-03-13,Fulham  (18.),Man City  (1.),0:3,CB,0,0,0,0,0,0,0,75,75,EPL
Ruben Dias,30,2021-04-03,Leicester  (3.),Man City  (1.),0:2,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,32,2021-04-21,Aston Villa  (9.),Man City  (1.),1:2,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,35,2021-05-08,Man City  (1.),Chelsea  (4.),1:2,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,37,2021-05-18,Brighton  (17.),Man City  (1.),3:2,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,38,2021-05-23,Man City  (1.),Everton  (8.),5:0,CB,0,0,0,1,0,0,0,0,90,EPL
Ruben Dias,1,2021-08-15,Spurs  (10.),Man City  (13.),1:0,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,2,2021-08-21,Man City  (13.),Norwich  (19.),5:0,CB,0,1,0,0,0,0,0,0,90,EPL
Ruben Dias,3,2021-08-28,Man City  (9.),Arsenal  (19.),5:0,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,4,2021-09-11,Leicester  (9.),Man City  (7.),0:1,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,5,2021-09-18,Man City  (5.),Southampton  (14.),0:0,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,6,2021-09-25,Chelsea  (1.),Man City  (5.),0:1,CB,0,0,0,1,0,0,0,0,90,EPL
Ruben Dias,7,2021-10-03,Liverpool  (1.),Man City  (2.),2:2,CB,0,0,0,1,0,0,0,0,90,EPL
Ruben Dias,8,2021-10-16,Man City  (3.),Burnley  (18.),2:0,CB,0,0,0,0,0,0,72,0,18,EPL
Ruben Dias,9,2021-10-23,Brighton  (4.),Man City  (3.),1:4,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,10,2021-10-30,Man City  (3.),Crystal Palace  (15.),0:2,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,11,2021-11-06,Man Utd  (5.),Man City  (3.),0:2,CB,0,0,0,0,0,0,0,0,90,EPL
Ruben Dias,Group A,2021-03-24,Portugal  (14.),Azerbaijan  (44.),1:0,CB,0,0,0,0,0,0,0,0,90,WCQ
Ruben Dias,Group A,2021-03-27,Serbia  (11.),Portugal  (14.),2:2,CB,0,0,0,0,0,0,0,0,90,WCQ
Ruben Dias,Group A,2021-03-30,Luxembourg  (22.),Portugal  (18.),1:3,CB,0,0,0,1,0,0,0,0,90,WCQ
Ruben Dias,Group A,2021-09-01,Portugal  (8.),Ireland  (47.),2:1,CB,0,0,0,0,0,0,0,0,90,WCQ
Ruben Dias,Group A,2021-09-07,Azerbaijan,Portugal,0:3,CB,0,0,0,0,0,0,0,0,90,WCQ
Ruben Dias,Group A,2021-10-12,Portugal,Luxembourg,5:0,CB,0,0,0,0,0,0,0,0,90,WCQ
Ruben Dias,9,2021-06-09,Portugal,Israel,4:0,CB,0,0,0,0,0,0,0,62,62,INT FRIENDLY
Ruben Dias,Third Round,2021-01-10,Man City,Birmingham,3:0,CB,0,0,0,0,0,0,0,46,45,FA CUP
Ruben Dias,Fourth Round,2021-01-23,Cheltenham,Man City,1:3,CB,0,0,0,0,0,0,68,0,22,FA CUP
Ruben Dias,Quarter-Finals,2021-03-20,Everton,Man City,0:2,CB,0,0,0,0,0,0,0,0,90,FA CUP
Ruben Dias,Semi-Finals,2021-04-17,Chelsea,Man City,1:0,CB,0,0,0,1,0,0,0,0,90,FA CUP
Ruben Dias,Semi-Finals,2021-01-06,Man Utd,Man City,0:2,CB,0,0,0,0,0,0,0,0,90,EFL
Ruben Dias,Final,2021-04-25,Man City,Spurs,1:0,CB,0,0,0,0,0,0,0,0,90,EFL
Ruben Dias,Final,2021-08-07,Leicester,Man City,1:0,CB,0,0,0,1,0,0,0,0,90,Community Shield
Ruben Dias,7,2021-09-04,Qatar,Portugal,1:3,CB,0,0,0,0,0,0,68,0,22,INT FRIENDLY
Phil Foden,Group D,2021-06-13,England,Croatia,1:0,RM,0,0,0,1,0,0,0,71,71,EURO 2020
Phil Foden,Group D,2021-06-18,England,Scotland,0:0,RM,0,0,0,0,0,0,0,63,63,EURO 2020
Phil Foden,Semi-Finals,2021-07-07,England,Denmark,2:1  AET,AM,0,0,0,0,0,0,95,0,25,EURO 2020
Phil Foden,last 16 1st leg,2021-02-24,Bor. M'gladbach,Man City,0:2,LM,0,0,0,0,0,0,0,80,80,UEFA CHAMPIONS LEAGUE
Phil Foden,last 16 2nd leg,2021-03-16,Man City,Bor. M'gladbach,2:0,LW,0,1,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Phil Foden,Quarter-Finals 1st leg,2021-04-06,Man City,Bor. Dortmund,2:1,LW,1,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Phil Foden,Quarter-Finals 2nd leg,2021-04-14,Bor. Dortmund,Man City,1:2,LW,1,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Phil Foden,Semi-Finals 1st Leg,2021-04-28,Paris SG,Man City,1:2,LW,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Phil Foden,Semi-Finals 2nd Leg,2021-05-04,Man City,Paris SG,2:0,LW,0,1,0,0,0,0,0,85,85,UEFA CHAMPIONS LEAGUE
Phil Foden,Final,2021-05-29,Man City,Chelsea,0:1,CM,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Phil Foden,Group A,2021-09-15,Man City,RB Leipzig,6:3,CM,0,0,0,0,0,0,71,0,19,UEFA CHAMPIONS LEAGUE
Phil Foden,Group A,2021-09-28,Paris SG,Man City,2:0,LM,0,0,0,0,0,0,68,0,22,UEFA CHAMPIONS LEAGUE
Phil Foden,Group A,2021-10-19,Club Brugge,Man City,1:5,CF,0,1,0,0,0,0,0,64,64,UEFA CHAMPIONS LEAGUE
Phil Foden,Group A,2021-11-03,Man City,Club Brugge,4:1,CF,1,0,0,0,0,0,0,80,80,UEFA CHAMPIONS LEAGUE
Phil Foden,17,2021-01-03,Chelsea  (8.),Man City  (3.),1:3,LM,1,1,0,0,0,0,0,86,86,EPL
Phil Foden,18,2021-01-13,Man City  (2.),Brighton  (17.),1:0,LW,1,0,0,0,0,0,0,82,82,EPL
Phil Foden,19,2021-01-17,Man City  (2.),Crystal Palace  (13.),4:0,CM,0,0,0,0,0,0,60,0,30,EPL
Phil Foden,1,2021-01-20,Man City  (4.),Aston Villa  (16.),2:0,LW,0,0,0,0,0,0,0,0,90,EPL
Phil Foden,20,2021-01-26,West Brom  (19.),Man City  (1.),0:5,LM,0,0,0,0,0,0,0,52,52,EPL
Phil Foden,21,2021-01-30,Man City  (1.),Sheff Utd  (20.),1:0,LW,0,0,0,0,0,0,0,0,90,EPL
Phil Foden,23,2021-02-07,Liverpool  (4.),Man City  (1.),1:4,CF,1,1,0,0,0,0,0,0,90,EPL
Phil Foden,24,2021-02-13,Man City  (1.),Spurs  (5.),3:0,RW,0,0,0,0,0,0,0,0,90,EPL
Phil Foden,16,2021-02-17,Everton  (4.),Man City  (3.),1:3,CM,1,0,0,0,0,0,0,0,90,EPL
Phil Foden,26,2021-02-27,Man City  (1.),West Ham  (4.),2:1,LM,0,0,0,0,0,0,65,0,25,EPL
Phil Foden,27,2021-03-07,Man City  (1.),Man Utd  (2.),0:2,CM,0,0,0,0,0,0,70,0,20,EPL
Phil Foden,33,2021-03-10,Man City  (1.),Southampton  (13.),5:2,LW,0,2,0,0,0,0,0,0,90,EPL
Phil Foden,30,2021-04-03,Leicester  (3.),Man City  (1.),0:2,,0,0,0,0,0,0,88,0,2,EPL
Phil Foden,31,2021-04-10,Man City  (1.),Leeds  (11.),1:2,CM,0,0,0,0,0,0,74,0,16,EPL
Phil Foden,32,2021-04-21,Aston Villa  (9.),Man City  (1.),1:2,LM,1,0,0,0,0,0,0,0,90,EPL
